-4.499699006849369,-42.30959827529523,1.527871696544542
-4.553614223857039,-41.86546110735708,1.5369514893148597
-4.571154536076392,-41.46626044498453,1.5471026667892716
-4.7654213715240985,-41.06211643877214,1.5507728309100466
-4.899494032431448,-40.5591959552512,1.537538941835097
-5.044697054956941,-40.07161271755968,1.5472467481431522
-5.0643572102062535,-39.5665350671934,1.542774530329098
-5.009415236448149,-39.06074976443233,1.5360855194080474
-4.992499041728479,-38.55566812373718,1.533048140246528
-4.888223525268131,-38.06662819549092,1.533053559229101
-4.794901190180099,-37.55473573145446,1.5333252144304998
-4.731418969314291,-37.03629628718363,1.5332376233199276
-4.663288199949875,-36.61927471172203,1.5329825012720986
-4.62867164988802,-36.25882529572755,1.5559550287039474
-4.669534770067912,-35.91003887440229,1.5473524524123847
-4.665563408374055,-35.62597406532359,1.5565449451992543
-4.612220781551969,-35.4288312812796,1.5498968345675452
-4.486475287608755,-35.217135524279456,1.5431074153075162
-4.383501078005338,-35.03734098160976,1.5400823201748293
-4.353883023068192,-34.89442896727496,1.54018929232286
-4.3215855573021145,-34.73015797527387,1.5400885498005097
-4.340906577388068,-34.59083453127096,1.5343110805073334
-4.260194791564118,-34.4765173784499,1.5279354358303798
-4.173544973388289,-34.344155998004226,1.5289894136632658
-4.005493262154232,-34.155426485825046,1.5362930836979374
-3.9268040522447336,-34.07131147764221,1.5431854768265865
-3.821693994468205,-33.988290244075415,1.542035945109276
-3.752136723989679,-33.928526005690856,1.541055845371016
-3.521155602271847,-33.80109526596698,1.5497008351908816
-3.2130174683625228,-33.60469081977635,1.5681655055271235
-2.9821245874190936,-33.328886132883326,1.585767243235819
-2.7338519014042504,-32.86062009672787,1.5764249304539557
-2.754500006700709,-32.35011389439342,1.5702840636558442
-2.723781837926708,-31.844166389141265,1.576845567333126
-2.7289509756351435,-31.32222331645653,1.5966790679444969
-2.777826650460611,-30.84865663548908,1.6162075534495186
-2.8594849896503547,-30.44747822782256,1.614669323523585
-2.9444773538793925,-30.09233770557876,1.612460068327309
-3.089096900267577,-29.80267531033905,1.6133716897913846
-3.138758413852429,-29.751097390901577,1.617704967236128
-3.019246383746122,-29.83075317717885,1.6140171571749056
-2.6983361649386097,-29.9702451566086,1.6300863113003816
-2.4122665917766426,-30.177056836094835,1.6433668747113548
-2.271657781385784,-30.38676237937989,1.6667768233534097
-2.1969578230673505,-30.540147504882952,1.6610638243648392
-2.1515194745861663,-30.69494181680375,1.6549830896093454
-2.235207744899526,-30.724231059441536,1.6655962872371406
-2.347849713721189,-30.68092763472623,1.647879159459423
